,0
39630,100030406543627
39631,100030397913677
39632,100030307445198
39633,100030250972048
39634,100030241539884
39635,100030239902078
39636,100030192433512
39637,100030180624248
39638,100030174622745
39639,100030143534964
39640,100030127759547
39641,100030126801267
39642,100030104832117
39643,100030102120143
39644,100030100293151
39645,100030076955430
39646,100030063693114
39647,100030030888818
39648,100030028284227
39649,100029977391444
39650,100029903801158
39651,100029885521117
39652,100029841822237
39653,100029840379660
39654,100029822781069
39655,100029761711725
39656,100029729500815
39657,100029726554400
39658,100029681884660
39659,100029679937033
39660,100029653684540
39661,100029583307733
39662,100029496570152
39663,100029420183085
39664,100029396463688
39665,100029372801425
39666,100029307772952
39667,100029291592955
39668,100029289305835
39669,100029258231212
39670,100029144377080
39671,100029047236751
39672,100028986788821
39673,100028968679172
39674,100028935641713
39675,100028893917962
39676,100028869642862
39677,100028785280940
39678,100028785278515
39679,100028761036028
39680,100028606725525
39681,100028597786311
39682,100028590915899
39683,100028584862665
39684,100028549001466
39685,100028474212058
39686,100028440168355
39687,100028428845929
39688,100028365884549
39689,100028349896656
39690,100028306098301
39691,100028290753228
39692,100028237310410
39693,100028194623086
39694,100028187777224
39695,100028148532220
39696,100028128589744
39697,100028125832248
39698,100028122761796
39699,100028112899021
39700,100028062795791
39701,100028019495374
39702,100028012823370
39703,100027997724127
39704,100027973929299
39705,100027818384164
39706,100027790546450
39707,100027783582451
39708,100027771222505
39709,100027719141479
39710,100027715682688
39711,100027712533039
39712,100027673660213
39713,100027669993158
39714,100027665868029
39715,100027647659909
39716,100027631480687
39717,100027612194411
39718,100027612113659
39719,100027553994848
39720,100027537767581
39721,100027362372189
39722,100027334513585
39723,100027288964334
39724,100027283368662
39725,100027281687822
39726,100027270491791
39727,100027148239809
39728,100027080078214
39729,100027075473499
39730,100026910471448
39731,100026866351751
39732,100026856543568
39733,100026819772207
39734,100026774432960
39735,100026773874538
39736,100026771372068
39737,100026715830108
39738,100026673050537
39739,100026647840443
39740,100026646183216
39741,100026619873842
39742,100026615495446
39743,100026566839502
39744,100026549140388
39745,100026519176999
39746,100026514950107
39747,100026474572563
39748,100026461997521
39749,100026428163596
39750,100026413867118
39751,100026352911112
39752,100026304365914
39753,100026293517381
39754,100026190614716
39755,100026185801868
39756,100026151796261
39757,100026078859845
39758,100026049347684
39759,100026046466117
39760,100026037494773
39761,100026030373350
39762,100026006961060
39763,100025995185089
39764,100025994854844
39765,100025993127065
39766,100025962570780
39767,100025953790023
39768,100025945413999
39769,100025942356458
39770,100025922894949
39771,100025907842729
39772,100025893842782
39773,100025873145134
39774,100025864530629
39775,100025845151264
39776,100025814825955
39777,100025798329138
39778,100025747861721
39779,100025714511175
39780,100025667594741
39781,100025642421633
39782,100025623769375
39783,100025589090043
39784,100025449770927
39785,100025440435675
39786,100025411041684
39787,100025382776448
39788,100025369303459
39789,100025365913300
39790,100025303641873
39791,100025293910012
39792,100025284510614
39793,100025277042139
39794,100025239480680
39795,100025236291585
39796,100025217208685
39797,100025170954139
39798,100025163197971
39799,100025118269784
39800,100025110930500
39801,100025096403098
39802,100025083736621
39803,100025065647420
39804,100025061891273
39805,100025052014798
39806,100025023404159
39807,100025022055164
39808,100025011609135
39809,100024974416062
39810,100024940835407
39811,100024899417284
39812,100024861853537
39813,100024853175787
39814,100024852288349
39815,100024836090691
39816,100024812402100
39817,100024756200184
39818,100024746595478
39819,100024734437689
39820,100024716059340
39821,100024705845143
39822,100024679399819
39823,100024675532107
39824,100024619540564
39825,100024618907502
39826,100024603630011
39827,100024600547208
39828,100024590197722
39829,100024563782360
39830,100024560912895
39831,100024560082600
39832,100024555967927
39833,100024533612087
39834,100024467979081
39835,100024288840380
39836,100024282851521
39837,100024249099554
39838,100024203944545
39839,100024163852405
39840,100024140768078
39841,100024122974281
39842,100024119896764
39843,100024073002455
39844,100023989080389
39845,100023983322092
39846,100023955974480
39847,100023952171892
39848,100023931003126
39849,100023886698844
39850,100023853607210
39851,100023834084435
39852,100023792512369
39853,100023781434705
39854,100023742798077
39855,100023675895663
39856,100023604765655
39857,100023471623140
39858,100023448906364
39859,100023441130410
39860,100023425358582
39861,100023377244943
39862,100023353052416
39863,100023302142426
39864,100023286943068
39865,100023286485647
39866,100023273328814
39867,100023247885210
39868,100023200520042
39869,100023136783073
39870,100023126591804
39871,100023084856859
39872,100023011745006
39873,100023002868951
39874,100022988449566
39875,100022953913193
39876,100022933950176
39877,100022932672920
39878,100022916582933
39879,100022883944072
39880,100022867771132
39881,100022858328709
39882,100022840175321
39883,100022785954054
39884,100022774751449
39885,100022763115773
39886,100022742568727
39887,100022659156934
39888,100022587391226
39889,100022573597583
39890,100022563346774
39891,100022540892620
39892,100022518452567
39893,100022496206001
39894,100022484407626
39895,100022481613343
39896,100022468973836
39897,100022464450726
39898,100022435792169
39899,100022432956312
39900,100022428730207
39901,100022391984552
39902,100022364250447
39903,100022361923183
39904,100022355164442
39905,100022350273761
39906,100022331993220
39907,100022309380022
39908,100022300590314
39909,100022275676477
39910,100022211376673
39911,100022192892210
39912,100022116081148
39913,100022011532531
39914,100021983112516
39915,100021946819434
39916,100021945300164
39917,100021864019334
39918,100021847624252
39919,100021834647327
39920,100021834306872
39921,100021810527671
39922,100021784313815
39923,100021753212019
39924,100021709252091
39925,100021693591991
39926,100021682071431
39927,100021668688290
39928,100021662658819
39929,100021634293059
39930,100021600397712
39931,100021596086413
39932,100021594163737
39933,100021586632630
39934,100021560820559
39935,100021525019789
39936,100021421749782
39937,100021393079695
39938,100021379294477
39939,100021363593818
39940,100021327139805
39941,100021077711824
39942,100020928793558
39943,100020894013662
39944,100020885681762
39945,100020726514265
39946,100020583822387
39947,100020414013807
39948,100020357377286
39949,100020199996777
39950,100020188666729
39951,100020015955399
39952,100019761487444
39953,100019536186807
39954,100019506675721
39955,100019440094821
39956,100019434286139
39957,100019391085793
39958,100019346946694
39959,100019330234191
39960,100019271078160
39961,100019256888150
39962,100019189037140
39963,100019179730440
39964,100019134482498
39965,100019041347253
39966,100019034838977
39967,100019012353567
39968,100018969041379
39969,100018739331531
39970,100018705420771
39971,100018672450863
39972,100018635118951
39973,100018210489880
39974,100018159077606
39975,100018154128468
39976,100018110882048
39977,100018074313616
39978,100018058457166
39979,100018053319679
39980,100018022830698
39981,100017995063226
39982,100017914215302
39983,100017851508512
39984,100017747148555
39985,100017716098333
39986,100017709248885
39987,100017686543295
39988,100017673732683
39989,100017671188247
39990,100017631157486
39991,100017557117901
39992,100017527869184
39993,100017450209079
39994,100017388761139
39995,100017384319362
39996,100017369524321
39997,100017191535386
39998,100017186684770
39999,100017180400027
40000,100017172075761
40001,100017125721510
40002,100017088612121
40003,100017086748223
40004,100017084386914
40005,100017058974812
40006,100017038301691
40007,100016980944743
40008,100016905585978
40009,100016873726478
40010,100016828356039
40011,100016815554233
40012,100016751889731
40013,100016751795487
40014,100016727111798
40015,100016700323024
40016,100016675840336
40017,100016670255526
40018,100016665965732
40019,100016585031158
40020,100016522568896
40021,100016361438965
40022,100016352551728
40023,100016339693335
40024,100016311240481
40025,100016256851276
40026,100016022613184
40027,100016019478715
40028,100016019292511
40029,100015963458090
40030,100015961819190
40031,100015929238363
40032,100015916202287
40033,100015913002024
40034,100015902972052
40035,100015900916926
40036,100015895021584
40037,100015858193980
40038,100015669289245
40039,100015660004132
40040,100015654060262
40041,100015653235291
40042,100015652548109
40043,100015610953221
40044,100015605310935
40045,100015592271763
40046,100015589269621
40047,100015583488460
40048,100015555431186
40049,100015553354252
40050,100015542315054
40051,100015541084087
40052,100015474617991
40053,100015457895913
40054,100015435390251
40055,100015420459161
40056,100015413617310
40057,100015390968446
40058,100015355094857
40059,100015348398514
40060,100015339883513
40061,100015334902105
40062,100015315618057
